timestamp,zone_datetime,status,zone_name,carbon_intensity_avg,carbon_intensity_unit,fossilFuelPercentage
1633671338,2021-10-08T05:00:00.000Z,ok,JP-KN,388,gCO2eq/kWh,53.72
1633705205,2021-10-08T15:00:00.000Z,ok,JP-KN,443,gCO2eq/kWh,62.67
1633717805,2021-10-08T18:00:00.000Z,ok,JP-KN,399,gCO2eq/kWh,56.269999999999996
1633719607,2021-10-08T19:00:00.000Z,ok,JP-KN,408,gCO2eq/kWh,57.49999999999999
1633723205,2021-10-08T20:00:00.000Z,ok,JP-KN,403,gCO2eq/kWh,56.81
1633726805,2021-10-08T21:00:00.000Z,ok,JP-KN,410,gCO2eq/kWh,57.76
1633734006,2021-10-08T23:00:00.000Z,ok,JP-KN,358,gCO2eq/kWh,50.019999999999996
1633735813,2021-10-08T23:00:00.000Z,ok,JP-KN,358,gCO2eq/kWh,50.019999999999996
1633737605,2021-10-09T00:00:00.000Z,ok,JP-KN,322,gCO2eq/kWh,44.35
1633739406,2021-10-09T00:00:00.000Z,ok,JP-KN,322,gCO2eq/kWh,44.35
1633741205,2021-10-09T01:00:00.000Z,ok,JP-KN,305,gCO2eq/kWh,41.62
1633743005,2021-10-09T01:00:00.000Z,ok,JP-KN,305,gCO2eq/kWh,41.62
1633744805,2021-10-09T02:00:00.000Z,ok,JP-KN,306,gCO2eq/kWh,41.7
1633748422,2021-10-09T03:00:00.000Z,ok,JP-KN,312,gCO2eq/kWh,42.49
1633750206,2021-10-09T03:00:00.000Z,ok,JP-KN,312,gCO2eq/kWh,42.49
1633752005,2021-10-09T04:00:00.000Z,ok,JP-KN,315,gCO2eq/kWh,42.95
1633753817,2021-10-09T04:00:00.000Z,ok,JP-KN,315,gCO2eq/kWh,42.95
1633757415,2021-10-09T05:00:00.000Z,ok,JP-KN,317,gCO2eq/kWh,43.25
1633762804,2021-10-09T07:00:00.000Z,ok,JP-KN,372,gCO2eq/kWh,51.65
1633764613,2021-10-09T07:00:00.000Z,ok,JP-KN,372,gCO2eq/kWh,51.65
1633766407,2021-10-09T08:00:00.000Z,ok,JP-KN,411,gCO2eq/kWh,57.489999999999995
1633768210,2021-10-09T08:00:00.000Z,ok,JP-KN,411,gCO2eq/kWh,57.489999999999995
1633771805,2021-10-09T09:00:00.000Z,ok,JP-KN,440,gCO2eq/kWh,61.970000000000006
1633773605,2021-10-09T10:00:00.000Z,ok,JP-KN,458,gCO2eq/kWh,64.78
1633777205,2021-10-09T11:00:00.000Z,ok,JP-KN,458,gCO2eq/kWh,64.73
1633779005,2021-10-09T11:00:00.000Z,ok,JP-KN,458,gCO2eq/kWh,64.73
1633780805,2021-10-09T12:00:00.000Z,ok,JP-KN,462,gCO2eq/kWh,65.32
1633782606,2021-10-09T12:00:00.000Z,ok,JP-KN,462,gCO2eq/kWh,65.32
1633784406,2021-10-09T13:00:00.000Z,ok,JP-KN,445,gCO2eq/kWh,62.96000000000001
1633786205,2021-10-09T13:00:00.000Z,ok,JP-KN,445,gCO2eq/kWh,62.96000000000001
1633788006,2021-10-09T14:00:00.000Z,ok,JP-KN,432,gCO2eq/kWh,61.03999999999999
1633789805,2021-10-09T14:00:00.000Z,ok,JP-KN,432,gCO2eq/kWh,61.03999999999999
1633791605,2021-10-09T15:00:00.000Z,ok,JP-KN,415,gCO2eq/kWh,58.59000000000001
1633793407,2021-10-09T15:00:00.000Z,ok,JP-KN,415,gCO2eq/kWh,58.59000000000001
