timestamp,zone_datetime,status,zone_name,carbon_intensity_avg,carbon_intensity_unit,fossilFuelPercentage
1634664602,2021-10-19T17:00:00.000Z,ok,NZ-NZN,117,gCO2eq/kWh,16.55
1634666403,2021-10-19T17:00:00.000Z,ok,NZ-NZN,109,gCO2eq/kWh,15.28
1634668202,2021-10-19T18:00:00.000Z,ok,NZ-NZN,109,gCO2eq/kWh,15.24
1634670002,2021-10-19T18:00:00.000Z,ok,NZ-NZN,112,gCO2eq/kWh,16.47
1634671802,2021-10-19T19:00:00.000Z,ok,NZ-NZN,112,gCO2eq/kWh,16.46
1634673602,2021-10-19T19:00:00.000Z,ok,NZ-NZN,105,gCO2eq/kWh,15.120000000000001
1634675402,2021-10-19T20:00:00.000Z,ok,NZ-NZN,105,gCO2eq/kWh,15.120000000000001
1634677203,2021-10-19T20:00:00.000Z,ok,NZ-NZN,104,gCO2eq/kWh,15.010000000000002
1634679003,2021-10-19T21:00:00.000Z,ok,NZ-NZN,104,gCO2eq/kWh,15.010000000000002
1634680802,2021-10-19T21:00:00.000Z,ok,NZ-NZN,102,gCO2eq/kWh,14.550000000000002
1634682602,2021-10-19T22:00:00.000Z,ok,NZ-NZN,103,gCO2eq/kWh,14.67
1634684402,2021-10-19T22:00:00.000Z,ok,NZ-NZN,104,gCO2eq/kWh,15
1634686203,2021-10-19T23:00:00.000Z,ok,NZ-NZN,104,gCO2eq/kWh,14.859999999999998
1634688002,2021-10-19T23:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.43
1634689802,2021-10-20T00:00:00.000Z,ok,NZ-NZN,94,gCO2eq/kWh,13.209999999999999
1634691602,2021-10-20T00:00:00.000Z,ok,NZ-NZN,95,gCO2eq/kWh,13.37
1634693402,2021-10-20T01:00:00.000Z,ok,NZ-NZN,95,gCO2eq/kWh,13.33
1634695203,2021-10-20T01:00:00.000Z,ok,NZ-NZN,97,gCO2eq/kWh,13.66
1634697002,2021-10-20T02:00:00.000Z,ok,NZ-NZN,97,gCO2eq/kWh,13.69
1634698802,2021-10-20T02:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.669999999999998
1634700602,2021-10-20T03:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.65
1634702402,2021-10-20T03:00:00.000Z,ok,NZ-NZN,99,gCO2eq/kWh,14.11
1634704202,2021-10-20T04:00:00.000Z,ok,NZ-NZN,99,gCO2eq/kWh,14.11
1634706003,2021-10-20T04:00:00.000Z,ok,NZ-NZN,98,gCO2eq/kWh,13.95
1634707802,2021-10-20T05:00:00.000Z,ok,NZ-NZN,98,gCO2eq/kWh,13.94
1634709602,2021-10-20T05:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.47
1634711402,2021-10-20T06:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.459999999999999
1634713203,2021-10-20T06:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.600000000000001
1634715002,2021-10-20T07:00:00.000Z,ok,NZ-NZN,96,gCO2eq/kWh,13.61
1634716802,2021-10-20T07:00:00.000Z,ok,NZ-NZN,93,gCO2eq/kWh,13
1634718602,2021-10-20T08:00:00.000Z,ok,NZ-NZN,93,gCO2eq/kWh,13.03
