timestamp,zone_datetime,status,zone_name,carbon_intensity_avg,carbon_intensity_unit,fossilFuelPercentage
1659475810,2022-08-02T21:00:00.000Z,ok,TW,593,gCO2eq/kWh,88.84
1659477610,2022-08-02T21:00:00.000Z,ok,TW,592,gCO2eq/kWh,89.11
1659479410,2022-08-02T22:00:00.000Z,ok,TW,592,gCO2eq/kWh,89.12
1659481210,2022-08-02T22:00:00.000Z,ok,TW,589,gCO2eq/kWh,88.64
1659483009,2022-08-02T23:00:00.000Z,ok,TW,589,gCO2eq/kWh,88.56
1659484810,2022-08-02T23:00:00.000Z,ok,TW,579,gCO2eq/kWh,87.02
1659486610,2022-08-03T00:00:00.000Z,ok,TW,578,gCO2eq/kWh,86.96
1659488410,2022-08-03T00:00:00.000Z,ok,TW,568,gCO2eq/kWh,85.6
1659490210,2022-08-03T01:00:00.000Z,ok,TW,568,gCO2eq/kWh,85.6
1659492010,2022-08-03T01:00:00.000Z,ok,TW,537,gCO2eq/kWh,80.95
1659493810,2022-08-03T02:00:00.000Z,ok,TW,536,gCO2eq/kWh,80.85
1659495610,2022-08-03T02:00:00.000Z,ok,TW,528,gCO2eq/kWh,80.07
1659497409,2022-08-03T03:00:00.000Z,ok,TW,528,gCO2eq/kWh,80.01
1659499209,2022-08-03T03:00:00.000Z,ok,TW,522,gCO2eq/kWh,79.64
1659501009,2022-08-03T04:00:00.000Z,ok,TW,522,gCO2eq/kWh,79.69
1659502810,2022-08-03T04:00:00.000Z,ok,TW,526,gCO2eq/kWh,81.29
1659504610,2022-08-03T05:00:00.000Z,ok,TW,527,gCO2eq/kWh,81.43
1659506409,2022-08-03T05:00:00.000Z,ok,TW,523,gCO2eq/kWh,80.77
1659508209,2022-08-03T06:00:00.000Z,ok,TW,523,gCO2eq/kWh,80.7
1659510009,2022-08-03T06:00:00.000Z,ok,TW,532,gCO2eq/kWh,81.59
1659511809,2022-08-03T07:00:00.000Z,ok,TW,532,gCO2eq/kWh,81.65
1659513609,2022-08-03T07:00:00.000Z,ok,TW,541,gCO2eq/kWh,83.1
1659515409,2022-08-03T08:00:00.000Z,ok,TW,541,gCO2eq/kWh,83.1
1659517209,2022-08-03T08:00:00.000Z,ok,TW,557,gCO2eq/kWh,85.18
1659519009,2022-08-03T09:00:00.000Z,ok,TW,557,gCO2eq/kWh,85.27
1659520809,2022-08-03T09:00:00.000Z,ok,TW,565,gCO2eq/kWh,87.52
1659522609,2022-08-03T10:00:00.000Z,ok,TW,565,gCO2eq/kWh,87.74
1659524413,2022-08-03T10:00:00.000Z,ok,TW,570,gCO2eq/kWh,88.51
1659526212,2022-08-03T11:00:00.000Z,ok,TW,570,gCO2eq/kWh,88.53
1659528011,2022-08-03T12:00:00.000Z,ok,TW,571,gCO2eq/kWh,87.79
1659529810,2022-08-03T12:00:00.000Z,ok,TW,571,gCO2eq/kWh,87.79
1659531610,2022-08-03T12:00:00.000Z,ok,TW,574,gCO2eq/kWh,87.24
1659540716,2022-08-03T15:00:00.000Z,ok,TW,583,gCO2eq/kWh,87.92
1659544320,2022-08-03T16:00:00.000Z,ok,TW,585,gCO2eq/kWh,87.77
1659546118,2022-08-03T16:00:00.000Z,ok,TW,589,gCO2eq/kWh,87.61
1659547918,2022-08-03T17:00:00.000Z,ok,TW,589,gCO2eq/kWh,87.61
1659549717,2022-08-03T17:00:00.000Z,ok,TW,593,gCO2eq/kWh,89.02
1659551520,2022-08-03T18:00:00.000Z,ok,TW,593,gCO2eq/kWh,89.03
1659553318,2022-08-03T18:00:00.000Z,ok,TW,594,gCO2eq/kWh,88.9
1659555118,2022-08-03T19:00:00.000Z,ok,TW,594,gCO2eq/kWh,88.9
1659556918,2022-08-03T19:00:00.000Z,ok,TW,597,gCO2eq/kWh,88.94
1659558717,2022-08-03T20:00:00.000Z,ok,TW,597,gCO2eq/kWh,88.95
1659560516,2022-08-03T21:00:00.000Z,ok,TW,598,gCO2eq/kWh,89.11
1659562315,2022-08-03T21:00:00.000Z,ok,TW,598,gCO2eq/kWh,89.11
1659564117,2022-08-03T21:00:00.000Z,ok,TW,598,gCO2eq/kWh,89.15
1659565915,2022-08-03T22:00:00.000Z,ok,TW,598,gCO2eq/kWh,89.15
1659567716,2022-08-03T22:00:00.000Z,ok,TW,594,gCO2eq/kWh,88.82
1659569516,2022-08-03T23:00:00.000Z,ok,TW,594,gCO2eq/kWh,88.79
1659571315,2022-08-03T23:00:00.000Z,ok,TW,577,gCO2eq/kWh,85.74
1659573115,2022-08-04T00:00:00.000Z,ok,TW,576,gCO2eq/kWh,85.55
1659574915,2022-08-04T00:00:00.000Z,ok,TW,549,gCO2eq/kWh,82.61
1659576716,2022-08-04T01:00:00.000Z,ok,TW,547,gCO2eq/kWh,82.53
1659578516,2022-08-04T01:00:00.000Z,ok,TW,531,gCO2eq/kWh,79.65
1659580315,2022-08-04T02:00:00.000Z,ok,TW,530,gCO2eq/kWh,79.53
1659582115,2022-08-04T03:00:00.000Z,ok,TW,519,gCO2eq/kWh,77.93
1659583915,2022-08-04T03:00:00.000Z,ok,TW,519,gCO2eq/kWh,77.93
1659585715,2022-08-04T03:00:00.000Z,ok,TW,516,gCO2eq/kWh,78.11
1659587515,2022-08-04T04:00:00.000Z,ok,TW,515,gCO2eq/kWh,78.1
1659589315,2022-08-04T04:00:00.000Z,ok,TW,518,gCO2eq/kWh,79.42
1659591115,2022-08-04T05:00:00.000Z,ok,TW,518,gCO2eq/kWh,79.41
1659592914,2022-08-04T05:00:00.000Z,ok,TW,519,gCO2eq/kWh,79.31
1659594714,2022-08-04T06:00:00.000Z,ok,TW,520,gCO2eq/kWh,79.29
1659596514,2022-08-04T07:00:00.000Z,ok,TW,526,gCO2eq/kWh,80.62
1659598313,2022-08-04T07:00:00.000Z,ok,TW,526,gCO2eq/kWh,80.62
1659600114,2022-08-04T07:00:00.000Z,ok,TW,541,gCO2eq/kWh,82.67
1659601914,2022-08-04T08:00:00.000Z,ok,TW,542,gCO2eq/kWh,82.84
1659603713,2022-08-04T08:00:00.000Z,ok,TW,552,gCO2eq/kWh,83.76
1659605514,2022-08-04T09:00:00.000Z,ok,TW,553,gCO2eq/kWh,83.84
1659607314,2022-08-04T09:00:00.000Z,ok,TW,565,gCO2eq/kWh,86.61
1659609114,2022-08-04T10:00:00.000Z,ok,TW,565,gCO2eq/kWh,86.84
1659610914,2022-08-04T10:00:00.000Z,ok,TW,573,gCO2eq/kWh,88.5
1659612714,2022-08-04T11:00:00.000Z,ok,TW,574,gCO2eq/kWh,88.59
1659614514,2022-08-04T11:00:00.000Z,ok,TW,574,gCO2eq/kWh,88.62
1659616315,2022-08-04T12:00:00.000Z,ok,TW,574,gCO2eq/kWh,88.62
1659618114,2022-08-04T12:00:00.000Z,ok,TW,575,gCO2eq/kWh,88.14
1659619916,2022-08-04T13:00:00.000Z,ok,TW,575,gCO2eq/kWh,88.09
1659621715,2022-08-04T13:00:00.000Z,ok,TW,578,gCO2eq/kWh,88.09
1659623515,2022-08-04T14:00:00.000Z,ok,TW,579,gCO2eq/kWh,88.11
1659625314,2022-08-04T14:00:00.000Z,ok,TW,585,gCO2eq/kWh,88.4
1659627114,2022-08-04T15:00:00.000Z,ok,TW,586,gCO2eq/kWh,88.53
1659628914,2022-08-04T15:00:00.000Z,ok,TW,588,gCO2eq/kWh,88.59
1659630715,2022-08-04T16:00:00.000Z,ok,TW,588,gCO2eq/kWh,88.61
1659632515,2022-08-04T16:00:00.000Z,ok,TW,595,gCO2eq/kWh,88.25
1659634315,2022-08-04T17:00:00.000Z,ok,TW,595,gCO2eq/kWh,88.2
1659636119,2022-08-04T17:00:00.000Z,ok,TW,599,gCO2eq/kWh,87.88
1659637915,2022-08-04T18:00:00.000Z,ok,TW,599,gCO2eq/kWh,87.85
1659639715,2022-08-04T18:00:00.000Z,ok,TW,600,gCO2eq/kWh,89.26
1659641517,2022-08-04T19:00:00.000Z,ok,TW,600,gCO2eq/kWh,89.32
1659643443,2022-08-04T20:00:00.000Z,ok,TW,600,gCO2eq/kWh,89.34
1659645114,2022-08-04T20:00:00.000Z,ok,TW,600,gCO2eq/kWh,89.34
1659646914,2022-08-04T21:00:00.000Z,ok,TW,601,gCO2eq/kWh,89.14
1659648715,2022-08-04T21:00:00.000Z,ok,TW,601,gCO2eq/kWh,89.14
1659650514,2022-08-04T21:00:00.000Z,ok,TW,601,gCO2eq/kWh,89.18
1659652314,2022-08-04T22:00:00.000Z,ok,TW,601,gCO2eq/kWh,89.18
1659654114,2022-08-04T22:00:00.000Z,ok,TW,597,gCO2eq/kWh,88.98
1659655914,2022-08-04T23:00:00.000Z,ok,TW,597,gCO2eq/kWh,88.95
1659657715,2022-08-04T23:00:00.000Z,ok,TW,580,gCO2eq/kWh,85.9
1659659515,2022-08-05T00:00:00.000Z,ok,TW,578,gCO2eq/kWh,85.67
1659661315,2022-08-05T00:00:00.000Z,ok,TW,551,gCO2eq/kWh,82.57
1659663115,2022-08-05T01:00:00.000Z,ok,TW,550,gCO2eq/kWh,82.43
1659664915,2022-08-05T01:00:00.000Z,ok,TW,534,gCO2eq/kWh,79.57
1659666714,2022-08-05T02:00:00.000Z,ok,TW,532,gCO2eq/kWh,79.2
1659668514,2022-08-05T03:00:00.000Z,ok,TW,520,gCO2eq/kWh,77.81
1659670314,2022-08-05T03:00:00.000Z,ok,TW,520,gCO2eq/kWh,77.81
1659672114,2022-08-05T03:00:00.000Z,ok,TW,515,gCO2eq/kWh,77.52
