timestamp,zone_datetime,status,zone_name,carbon_intensity_avg,carbon_intensity_unit,fossilFuelPercentage
1659475812,2022-08-02T20:00:00.000Z,ok,CL-SEN,176,gCO2eq/kWh,37.32
1659477612,2022-08-02T21:00:00.000Z,ok,CL-SEN,185,gCO2eq/kWh,39.95
1659479411,2022-08-02T21:00:00.000Z,ok,CL-SEN,185,gCO2eq/kWh,39.95
1659481211,2022-08-02T22:00:00.000Z,ok,CL-SEN,216,gCO2eq/kWh,48.59
1659483010,2022-08-02T22:00:00.000Z,ok,CL-SEN,216,gCO2eq/kWh,48.59
1659484812,2022-08-02T23:00:00.000Z,ok,CL-SEN,249,gCO2eq/kWh,57.81
1659486611,2022-08-02T23:00:00.000Z,ok,CL-SEN,249,gCO2eq/kWh,57.81
1659488412,2022-08-03T00:00:00.000Z,ok,CL-SEN,268,gCO2eq/kWh,62.92
1659490211,2022-08-03T00:00:00.000Z,ok,CL-SEN,268,gCO2eq/kWh,62.92
1659492011,2022-08-03T01:00:00.000Z,ok,CL-SEN,273,gCO2eq/kWh,63.96000000000001
1659493811,2022-08-03T01:00:00.000Z,ok,CL-SEN,273,gCO2eq/kWh,63.96000000000001
1659495611,2022-08-03T02:00:00.000Z,ok,CL-SEN,276,gCO2eq/kWh,64.82
1659497410,2022-08-03T02:00:00.000Z,ok,CL-SEN,276,gCO2eq/kWh,64.82
1659499210,2022-08-03T03:00:00.000Z,ok,CL-SEN,279,gCO2eq/kWh,65.5
1659501010,2022-08-03T03:00:00.000Z,ok,CL-SEN,279,gCO2eq/kWh,65.5
1659502811,2022-08-03T04:00:00.000Z,ok,CL-SEN,283,gCO2eq/kWh,66.53
1659504611,2022-08-03T04:00:00.000Z,ok,CL-SEN,283,gCO2eq/kWh,66.53
1659506410,2022-08-03T05:00:00.000Z,ok,CL-SEN,282,gCO2eq/kWh,66.34
1659508211,2022-08-03T05:00:00.000Z,ok,CL-SEN,282,gCO2eq/kWh,66.34
1659510011,2022-08-03T06:00:00.000Z,ok,CL-SEN,285,gCO2eq/kWh,67.08
1659511810,2022-08-03T06:00:00.000Z,ok,CL-SEN,285,gCO2eq/kWh,67.08
1659513610,2022-08-03T07:00:00.000Z,ok,CL-SEN,286,gCO2eq/kWh,67.43
1659515411,2022-08-03T07:00:00.000Z,ok,CL-SEN,286,gCO2eq/kWh,67.43
1659517210,2022-08-03T08:00:00.000Z,ok,CL-SEN,287,gCO2eq/kWh,67.68
1659519010,2022-08-03T08:00:00.000Z,ok,CL-SEN,287,gCO2eq/kWh,67.68
1659520810,2022-08-03T09:00:00.000Z,ok,CL-SEN,288,gCO2eq/kWh,67.87
1659522611,2022-08-03T09:00:00.000Z,ok,CL-SEN,288,gCO2eq/kWh,67.87
1659524414,2022-08-03T10:00:00.000Z,ok,CL-SEN,288,gCO2eq/kWh,67.8
1659526213,2022-08-03T10:00:00.000Z,ok,CL-SEN,288,gCO2eq/kWh,67.8
1659528012,2022-08-03T11:00:00.000Z,ok,CL-SEN,285,gCO2eq/kWh,66.91
1659529812,2022-08-03T11:00:00.000Z,ok,CL-SEN,285,gCO2eq/kWh,66.91
1659531612,2022-08-03T12:00:00.000Z,ok,CL-SEN,260,gCO2eq/kWh,59.96
1659538938,2022-08-03T14:00:00.000Z,ok,CL-SEN,193,gCO2eq/kWh,41.42
1659540739,2022-08-03T14:00:00.000Z,ok,CL-SEN,193,gCO2eq/kWh,41.42
1659546141,2022-08-03T16:00:00.000Z,ok,CL-SEN,182,gCO2eq/kWh,38.5
1659547941,2022-08-03T16:00:00.000Z,ok,CL-SEN,182,gCO2eq/kWh,38.5
1659551544,2022-08-03T17:00:00.000Z,ok,CL-SEN,180,gCO2eq/kWh,38.04
1659553341,2022-08-03T18:00:00.000Z,ok,CL-SEN,177,gCO2eq/kWh,37.25
